Date,Close.tbill,Close.sp500,Close.msft,Close.ge,Close.ford
11-Apr-95,0.00022332,-0.002919075,0.015837104,-0.005044136,-0.004115226
12-Apr-95,0.000222925,0.00324412,-0.006681514,0,0.031680441
13-Apr-95,0.000220949,0.004061754,0.013452915,0.005069708,-0.013351135
17-Apr-95,0.000221344,-0.006087622,0.066371681,-0.021437579,-0.00947226
18-Apr-95,0.000221344,-0.001501591,-0.008298755,0.00257732,0.005464481
19-Apr-95,0.000221344,-0.000890437,-0.008368201,0.014138817,0.023097826
20-Apr-95,0.000220949,0.000732789,-0.010548523,-0.013941698,-0.014608234
21-Apr-95,0.000221739,0.006332997,-0.004264392,0.019280206,-0.013477089
24-Apr-95,0.000222134,0.008653071,0.03640257,0.008827238,0.009562842
25-Apr-95,0.000223715,-0.001540291,0.02892562,0.00375,0.00947226
26-Apr-95,0.000224111,0.001093536,-0.004016064,0.00249066,-0.006702413
27-Apr-95,0.000224506,0.001736043,-0.012096774,0.008695652,-0.005398111
28-Apr-95,0.000224901,0.002258787,0.03877551,-0.006157635,0.009497965
1-May-95,0.000225296,-0.000874279,0.00589391,0.006195787,-0.004032258
2-May-95,0.000224901,0.001166725,-0.03125,-0.001231527,-0.014844804
3-May-95,0.00022332,0.010915589,0.016129032,0.006165228,-0.004109589
4-May-95,0.000220553,0.000115278,0.007936508,0.008578431,-0.019257221
5-May-95,0.000219763,-0.000806854,-0.019685039,0.004860267,0.019635344
8-May-95,0.000220158,0.007382912,0,0.019347037,0.009628611
9-May-95,0.000222134,-0.000763417,-0.002008032,0.002372479,0.013623978
10-May-95,0.00022253,0.001528001,-0.006036217,0.008284024,0.045698925
11-May-95,0.000223715,1.91E-05,0.026315789,-0.012910798,-0.030848329
12-May-95,0.000224901,0.002250319,-0.007889546,0.010701546,0.037135279
15-May-95,0.000224901,0.004167063,0.007952286,-0.023529412,0.030690537
16-May-95,0.000224901,0.000852693,0.043392505,-0.012048193,0
17-May-95,0.000224111,-0.002120449,0.013232514,0.01097561,-0.012406948
18-May-95,0.000224901,-0.014210636,-0.016791045,-0.018094089,-0.02638191
19-May-95,0.000224506,-0.000750606,0.009487666,0,0.012903226
22-May-95,0.000226087,0.008590304,0.022556391,0.011056511,0.008917197
23-May-95,0.000226087,0.009433782,0.012867647,0.008505468,0.021464646
24-May-95,0.000224901,3.78E-05,-0.010889292,-0.008433735,-0.021013597
25-May-95,0.000223715,-3.78E-05,0.020183486,-0.010935601,-0.003787879
26-May-95,0.000223715,-0.009345618,-0.019784173,-0.002457002,-0.013941698
30-May-95,0.000222925,-0.000133677,-0.051376147,0.004926108,0
31-May-95,0.00022253,0.018755491,0.021276596,0.024509804,0.032133676
1-Jun-95,0.000217787,0.000168729,-0.007575758,0,0.0249066
2-Jun-95,0.000214229,-0.00183696,-0.011450382,-0.0215311,0
5-Jun-95,0.000217787,0.005802708,0.019305019,0.019559902,0.017010936
6-Jun-95,0.000218577,-9.34E-05,-0.018939394,-0.004796163,-0.016726404
7-Jun-95,0.000219763,-0.004518719,0.00965251,-0.003614458,0
8-Jun-95,0.000220949,-0.001463058,0.001912046,-0.008464329,0
9-Jun-95,0.000220949,-0.008284024,0.009541985,-0.02195122,-0.012150668
12-Jun-95,0.000219763,0.005568815,-0.013232514,0.019950125,0.008610086
13-Jun-95,0.00021502,0.009738547,0.001915709,0.013447433,-0.004878049
14-Jun-95,0.00021502,0.000783509,-0.001912046,0.003618818,0
15-Jun-95,0.000216206,0.001211624,0.013409962,0,-0.003676471
16-Jun-95,0.000216996,0.005045427,0.024574669,-0.006009615,-0.004920049
19-Jun-95,0.00021581,0.009984625,0.033210332,0.008464329,0.013597033
20-Jun-95,0.000216601,-0.000440189,0.016071429,-0.010791367,0.020731707
21-Jun-95,0.000214625,-0.00183493,-0.008787346,-0.002424242,0.011947431
22-Jun-95,0.000211858,0.013033567,0.014184397,0.002430134,-0.008264463
23-Jun-95,0.000212253,-0.002467926,-0.006993007,-0.002424242,-0.003571429
26-Jun-95,0.000212253,-0.010150807,-0.01584507,-0.0036452,-0.004778973
27-Jun-95,0.000212253,-0.003124253,-0.032200358,-0.002439024,-0.003601441
28-Jun-95,0.000213439,0.004240178,0.011090573,0,0
29-Jun-95,0.000217391,-0.001578764,0.018281536,-0.013447433,-0.012048193
30-Jun-95,0.000214625,0.001618034,0.010771993,0.013630731,-0.004878049
3-Jul-95,0.00021502,0.004295548,0.007104796,0.012224939,0.020833333
5-Jul-95,0.000217391,0.000310735,-0.003527337,0.012077295,0.013205282
6-Jul-95,0.000212253,0.012297628,0.02300885,0.021479714,0.04028436
7-Jul-95,0.000211858,0.004296106,0.031141869,0.017523364,0.011389522
10-Jul-95,0.000211462,0.001473839,0.033557047,-0.004592423,0.015765766
11-Jul-95,0.000212648,-0.004325275,-0.024350649,-0.012687428,-0.018847007
12-Jul-95,0.000212648,0.011013375,0.034941764,0.002336449,0.011299435
13-Jul-95,0.000212648,0.000196117,0.003215434,-0.01048951,-0.007821229
14-Jul-95,0.000214625,-0.00197861,0.03525641,-0.005889282,-0.011261261
17-Jul-95,0.00021502,0.005054564,0.051083591,0.023696682,0
18-Jul-95,0.00021502,-0.007570372,-0.064801178,-0.009259259,-0.030751708
19-Jul-95,0.000213834,-0.013393976,-0.072440945,-0.014018692,-0.029377203
20-Jul-95,0.000214625,0.004646267,0.016977929,0.021327014,-0.036319613
21-Jul-95,0.000214625,0.000144524,-0.043405676,0.00812065,-0.005025126
24-Jul-95,0.00021502,0.005436942,0.017452007,-0.003452244,-0.003787879
25-Jul-95,0.00021502,0.008030469,0.02915952,0,0.039290241
26-Jul-95,0.000215415,0.000908929,-0.003333333,-0.006928406,-0.013414634
27-Jul-95,0.000213439,0.006427948,0.005016722,0,0.008652658
28-Jul-95,0.000213834,-0.00405152,-0.039933444,-0.008139535,-0.015931373
31-Jul-95,0.000214229,-0.001545485,-0.022530329,0.003516999,0.00124533
1-Aug-95,0.00021502,-0.00430559,-0.010638298,-0.005841121,-0.012437811
2-Aug-95,0.000213834,-0.001500965,-0.007168459,-0.021151586,0.003778338
3-Aug-95,0.000213834,-8.95E-05,0.025270758,0,-0.008782936
4-Aug-95,0.000213439,0.000340045,0.029929577,0.004801921,0.008860759
7-Aug-95,0.000213043,0.00195012,-0.003418803,0.01911589,0.008782936
8-Aug-95,0.000212648,0.000642823,0,0.003516999,0
9-Aug-95,0.000212648,-0.001213441,0.030874786,-0.005841121,-0.017412935
10-Aug-95,0.000213043,-0.004037805,-0.024958403,-0.010575793,-0.003797468
11-Aug-95,0.000214229,-0.004197686,0.02559727,-0.004750594,-0.013977128
14-Aug-95,0.000214229,0.008340689,0.023294509,0.015513126,0.032216495
15-Aug-95,0.00021581,-0.002090256,-0.003252033,0,-0.008739076
16-Aug-95,0.000214229,0.0025064,0.003262643,-0.005875441,-0.005037783
17-Aug-95,0.000214625,-0.001660803,0.004878049,-0.010638298,-0.008860759
18-Aug-95,0.000214625,0.000304093,-0.021035599,-0.007168459,0
21-Aug-95,0.000214625,-0.001967061,-0.026446281,0.004813478,0.005108557
22-Aug-95,0.000215415,0.002526384,0.050933786,0,0
23-Aug-95,0.000214625,-0.004253646,-0.01453958,-0.004790419,0.017789072
24-Aug-95,0.000211067,0.000574362,-0.018032787,0.008423586,0.007490637
25-Aug-95,0.000211067,0.004735766,-0.01836394,0.010739857,-0.012391574
28-Aug-95,0.000209881,-0.001874665,-0.045918367,0.007083825,0.012547051
29-Aug-95,0.000210672,0.001699311,0.019607843,0.002344666,0.039653036
30-Aug-95,0.000209486,0.001642857,0.015734266,0.001169591,0.003575685
31-Aug-95,0.0002083,0.001711474,-0.008605852,-0.001168224,0.013064133
1-Sep-95,0.0002083,0.003488289,-0.029513889,-0.002339181,0.016412661
5-Sep-95,0.000209091,0.009453036,0.059033989,0,0.035755479
6-Sep-95,0.000210277,0.001756944,-0.015202703,0.010550996,-0.020044543
7-Sep-95,0.000211067,0.000210464,0.010291595,-0.004640371,-0.014772727
8-Sep-95,0.000211462,0.00419085,0.010186757,-0.005827506,0.023068051
11-Sep-95,0.000211067,0.002147796,0.021848739,0.002344666,0
12-Sep-95,0.000209486,0.004530327,-0.013157895,0.01871345,-0.034949267
13-Sep-95,0.000209486,0.00392014,-0.001666667,0.010332951,-0.019859813
14-Sep-95,0.0002083,0.008362562,-0.013355593,0.029545455,0.016686532
15-Sep-95,0.000209091,-0.000445503,-0.015228426,0.023178808,0.03985932
18-Sep-95,0.000208696,-0.000994257,-0.015463918,-0.022653722,-0.00789177
19-Sep-95,0.000205138,0.002453798,0.013961606,-0.006622517,-0.011363636
20-Sep-95,0.000204348,0.004399178,-0.00172117,0,0.027586207
21-Sep-95,0.000206719,-0.006425005,-0.025862069,0.002222222,-0.023489933
22-Sep-95,0.000205534,-0.002178388,-0.010619469,0.014412417,-0.01489118
25-Sep-95,0.000207115,0.000137521,0.005366726,0.020765027,0.011627907
26-Sep-95,0.000208696,-0.00068751,-0.021352313,-0.001070664,-0.008045977
27-Sep-95,0.000207905,-0.000636384,0.003636364,-0.005359057,0.004634994
28-Sep-95,0.000207905,0.008312681,0.032608696,-0.004310345,0.014994233
29-Sep-95,0.000207115,-0.00249202,-0.010526316,0.007575758,-0.019318182
2-Oct-95,0.00020751,-0.004602933,-0.024822695,-0.003222342,-0.011587486
3-Oct-95,0.000211067,0.001065805,0.007272727,-0.006465517,-0.008206331
4-Oct-95,0.000209881,-0.001493973,-0.030685921,0.00867679,-0.024822695
5-Oct-95,0.0002083,0.001994944,0.014897579,-0.010752688,0.012121212
6-Oct-95,0.000209091,-0.00024029,-0.018348624,-0.001086957,-0.003592814
10-Oct-95,0.0002083,-0.008532335,-0.024299065,-0.004352557,-0.016826923
11-Oct-95,0.000209486,0.003359191,0.034482759,-0.007650273,0.017114914
12-Oct-95,0.000209091,0.006281711,0.011111111,0.012114537,0.0625
13-Oct-95,0.000209091,0.00240096,-0.016483516,0.001088139,-0.004524887
16-Oct-95,0.000210277,-0.00251497,0.005586592,-0.001086957,-0.027272727
17-Oct-95,0.0002083,0.006431916,0.051851852,0.017410229,-0.003504673
18-Oct-95,0.000207115,0.001124783,0.049295775,0.004278075,-0.021101993
19-Oct-95,0.000207115,0.005464388,0.011744966,0.014909478,0
20-Oct-95,0.000207905,-0.00540083,-0.013266998,-0.009443861,-0.003592814
23-Oct-95,0.0002083,-0.004085385,0.008403361,-0.016949153,-0.013221154
24-Oct-95,0.000205929,0.002529655,0.011666667,-0.00862069,0
25-Oct-95,0.000206324,-0.006938998,-0.016474465,0,-0.008526188
26-Oct-95,0.000206324,-0.009871753,0.023450586,-0.007608696,-0.008599509
27-Oct-95,0.000207115,0.005167152,0.019639935,-0.004381161,0.022304833
30-Oct-95,0.0002083,0.006123857,0.027287319,0.01430143,0.007272727
31-Oct-95,0.000209881,-0.003000429,-0.0265625,0.002169197,-0.028880866
1-Nov-95,0.000210277,0.004677558,-0.016051364,-0.016233766,-0.008674102
2-Nov-95,0.000209881,0.009414262,0.016313214,0.02090209,0.01
3-Nov-95,0.000209881,0.001441362,-0.004815409,-0.011853448,-0.006188119
6-Nov-95,0.000211067,-0.003572819,-0.020967742,0.002181025,0.00498132
7-Nov-95,0.000212253,-0.003636611,-0.046128501,0.009793254,0
8-Nov-95,0.000211462,0.009192932,0.02417962,0.021551724,-0.013630731
9-Nov-95,0.000213043,0.002619526,0.040472175,0.002109705,-0.00879397
10-Nov-95,0.000213834,-0.000910225,-0.022690438,0.009473684,0.013941698
13-Nov-95,0.000214229,-0.000708598,-0.004975124,0,0
14-Nov-95,0.000212648,-0.005081884,-0.023333333,-0.002085506,0.00875
15-Nov-95,0.000213043,0.007924791,0,0.007314525,0.012391574
16-Nov-95,0.000211067,0.005690619,-0.044368601,0.024896266,0
17-Nov-95,0.000211067,0.004570261,-0.028571429,-0.009109312,-0.017135863
20-Nov-95,0.000211462,-0.005366041,-0.014705882,-0.007150153,0.01369863
21-Nov-95,0.000211462,0.005679819,0.02238806,0.012345679,0.003685504
22-Nov-95,0.000211462,-0.00306544,-0.00729927,-0.016260163,0
24-Nov-95,0.000210277,0.002623663,0.007352941,-0.004132231,-0.003671971
27-Nov-95,0.000210672,0.002250113,-0.00729927,-0.0093361,-0.004914005
28-Nov-95,0.000211858,0.008531231,0.047794118,0.02513089,-0.008641975
29-Nov-95,0.000211067,0.001962239,-0.019298246,0.009193054,0.00871731
30-Nov-95,0.000210277,-0.003735765,-0.02862254,-0.00708502,-0.020987654
1-Dec-95,0.000209091,0.002659531,-0.011049724,0.022426096,0.021437579
4-Dec-95,0.000209881,0.011038255,0.018621974,0.011964108,0.034567901
5-Dec-95,0.000209486,0.006518055,-0.020109689,0.00591133,-0.020286396
6-Dec-95,0.000209881,0.004047403,0.054104478,0.021547502,-0.013398295
7-Dec-95,0.000211067,-0.006465865,-0.001769912,-0.007670182,-0.008641975
8-Dec-95,0.000211462,0.002126037,0.044326241,-0.006763285,0
11-Dec-95,0.000210277,0.003303751,-0.015280136,0.005836576,0.00498132
12-Dec-95,0.00020751,-0.001194473,-0.018965517,0.017408124,-0.013630731
13-Dec-95,0.000207905,0.004702802,0.005272408,0,0.00879397
14-Dec-95,0.000207905,-0.007672634,-0.033216783,-0.008555133,-0.00871731
15-Dec-95,0.000205929,-0.000940154,-0.003616637,0.013422819,-0.003768844
18-Dec-95,0.000205534,-0.015462245,-0.016333938,0.003784295,0
19-Dec-95,0.000200395,0.008437567,0.044280443,-0.008482564,0.01261034
20-Dec-95,0.000197628,-0.009788701,-0.040636042,-0.02756654,0.01743462
21-Dec-95,0.000194071,0.007508994,0.033149171,0.00684262,0.013463892
22-Dec-95,0.000192885,0.002391522,0.005347594,0.015533981,0.003623188
26-Dec-95,0.000192095,0.003840183,-0.003546099,0.007648184,0
27-Dec-95,0.000193676,0.00037441,-0.014234875,0.000948767,-0.02045728
28-Dec-95,0.000190909,-0.000667177,-0.018050542,-0.008530806,-0.004914005
29-Dec-95,0.000196047,0.002947307,0.005514706,0.012428298,0
2-Jan-96,0.000196443,0.007793093,0.021937843,0.020774315,0.017283951
3-Jan-96,0.000199605,0.000950494,-0.032200358,0.000925069,0.016990291
4-Jan-96,0.000198814,-0.005826305,0.005545287,-0.011090573,-0.008353222
5-Jan-96,0.000199209,-0.00160272,-0.011029412,0.000934579,-0.025270758
8-Jan-96,0.000198814,0.002837638,-0.001858736,0.007469655,0
9-Jan-96,0.000198024,-0.014568444,-0.068901304,-0.009267841,-0.020987654
10-Jan-96,0.000199209,-0.017999836,0.026,-0.031805426,-0.026481715
11-Jan-96,0.000198814,0.007034487,0.052631579,0.001932367,0.027202073
12-Jan-96,0.000198419,-0.00146012,-0.011111111,-0.003857281,-0.017654477
16-Jan-96,0.000197628,0.011016766,0.007490637,0.008712488,0
17-Jan-96,0.000197233,-0.003402143,-0.016728625,0.00671785,0
18-Jan-96,0.000195652,0.003083926,0.032136106,0.01620591,-0.014120668
19-Jan-96,0.000196047,0.005902275,0.047619048,0.024390244,0.014322917
22-Jan-96,0.000196838,0.002566072,0.001748252,-0.003663004,0.039794608
23-Jan-96,0.000196443,-0.000994457,-0.02617801,-0.013786765,0.017283951
24-Jan-96,0.000196838,0.011700583,0.017921147,0.010251631,0.008495146
25-Jan-96,0.000196443,-0.004726111,-0.019366197,0.013837638,-0.008423586
26-Jan-96,0.000196443,0.00743886,0.012567325,0.010009099,-0.003640777
29-Jan-96,0.000197628,0.00418262,-0.00177305,-0.008108108,0.00365408
30-Jan-96,0.000197233,0.009499856,0.005328597,0.008174387,0.016990291
31-Jan-96,0.000194071,0.009315242,0.017667845,0.016216216,0
1-Feb-96,0.000193281,0.003836357,0.017361111,0.003546099,0.033412888
2-Feb-96,0.000191304,-0.004103624,-0.011945392,0.001766784,-0.020785219
5-Feb-96,0.00019249,0.00879152,0.044905009,0.013227513,0
6-Feb-96,0.000191304,0.007639181,-0.00661157,0.012184508,-0.003537736
7-Feb-96,0.000189723,0.00556991,0.003327787,-0.009458298,0.003550296
8-Feb-96,0.000188933,0.009447171,0.021558872,0.014756944,-0.011792453
9-Feb-96,0.000189328,0.000457268,0.012987013,-0.001710864,0.025059666
12-Feb-96,0.000189328,0.007739537,-0.006410256,0.003427592,0.00814901
13-Feb-96,0.000189328,-0.00142112,0.001612903,0.001707942,0.012702079
14-Feb-96,0.000189723,-0.007463929,-0.009661836,-0.012787724,0.003420753
15-Feb-96,0.000188538,-0.006498063,-0.001626016,-0.009499136,-0.023863636
16-Feb-96,0.000188142,-0.005128048,-0.006514658,-0.006102877,0.012805588
20-Feb-96,0.000190909,-0.011312078,-0.001639344,-0.007017544,-0.020689655
21-Feb-96,0.000190514,0.011628814,0.02134647,0.011484099,0.016431925
22-Feb-96,0.000189723,0.016602376,0.02733119,0.022707424,0.016166282
23-Feb-96,0.000190909,0.00033391,0.009389671,0.001707942,-0.019318182
26-Feb-96,0.0001917,-0.013078837,-0.027906977,-0.016197783,0.00811124
27-Feb-96,0.000192885,-0.004950343,-0.004784689,-0.009532062,0.020689655
28-Feb-96,0.000192885,-0.003847105,0,-0.020997375,0.007882883
29-Feb-96,0.000192885,-0.006700271,-0.014423077,-0.008042895,-0.007821229
1-Mar-96,0.000192095,0.006152117,-0.032520325,0.018018018,0.007882883
4-Mar-96,0.000192885,0.009994258,0.008403361,0.019469027,0.015642458
5-Mar-96,0.000193281,0.007652003,0.018333333,0.004340278,0.01210121
6-Mar-96,0.000193281,-0.005779289,-0.011456628,-0.004321521,-0.008695652
7-Mar-96,0.000193281,0.002530675,0.003311258,0,0.00877193
8-Mar-96,0.000194071,-0.030826895,-0.021452145,-0.039930556,-0.034782609
11-Mar-96,0.000195652,0.010292028,0.013490725,0.023508137,0.036036036
12-Mar-96,0.000195652,-0.004577982,-0.006655574,-0.020318021,0.00326087
13-Mar-96,0.000196047,0.00229167,0.051926298,-0.004508566,0.007583965
14-Mar-96,0.000196443,0.003633232,-0.011146497,0.00634058,0.007526882
15-Mar-96,0.000197628,0.000873812,0.027375201,0.00810081,-0.014941302
18-Mar-96,0.000198814,0.017492166,0.028213166,0.028571429,0.042253521
19-Mar-96,0.000198814,-0.001470926,0.015243902,-0.009548611,-0.007276507
20-Mar-96,0.000198814,-0.002623947,-0.021021021,0.001752848,0.011518325
21-Mar-96,0.000195257,-0.001215422,-0.036809816,0.000874891,-0.004140787
22-Mar-96,0.000196443,0.002202745,0.003184713,0.013111888,-0.007276507
25-Mar-96,0.000194862,-0.000891457,-0.012698413,0.008628128,0.011518325
26-Mar-96,0.000197628,0.004507415,0.028938907,0,-0.011387164
27-Mar-96,0.000198419,-0.006217744,-0.0015625,-0.001710864,0
28-Mar-96,0.000199605,4.62E-05,-0.00312989,-0.00856898,0.018848168
29-Mar-96,0.000197628,-0.005300952,0.007849294,-0.004321521,0.003083248
1-Apr-96,0.000198814,0.012749806,-0.003115265,0.019097222,0.018442623
2-Apr-96,0.000198419,0.002340416,0.01875,0.001703578,0.011066398
3-Apr-96,0.000197628,0.000946189,-0.001533742,0.009353741,-0.010945274
4-Apr-96,0.000196838,-3.05E-05,-0.001536098,0.00168492,0.007042254
8-Apr-96,0.000198419,-0.017717196,-0.006153846,-0.009251472,0
9-Apr-96,0.000196838,-0.003182044,-0.020123839,-0.016129032,0
10-Apr-96,0.000195652,-0.013531821,0,-0.022433132,-0.020979021
11-Apr-96,0.000195257,-0.003662194,-0.004739336,-0.012356575,-0.021428571
12-Apr-96,0.000194862,0.008761368,0,0.016085791,0.01459854
15-Apr-96,0.00019249,0.009077916,0.023809524,0.01759015,0.014388489
16-Apr-96,0.000190514,0.003906676,0.017054264,-0.00605013,0.018237082
17-Apr-96,0.000190909,-0.005255814,0.006097561,0.006086957,0.034825871
18-Apr-96,0.0001917,0.003117158,0.028787879,0.012964564,-0.020192308
19-Apr-96,0.000192885,0.002268454,0.00736377,-0.001706485,-0.00686948
22-Apr-96,0.000192885,0.004371619,0.026315789,0.005128205,0.006916996
23-Apr-96,0.000196047,0.005695411,0,-0.00170068,0.00686948
24-Apr-96,0.000197628,-0.002163971,-0.00997151,-0.004258944,-0.010721248
25-Apr-96,0.000196443,0.00415276,0.010071942,-0.01283148,-0.013793103
26-Apr-96,0.000196443,0.000903702,0.007122507,-0.001733102,0
29-Apr-96,0.000197628,0.001071221,-0.007072136,-0.003472222,0.017982018
30-Apr-96,0.000198024,1.53E-05,0.005698006,-0.004355401,0.009813543
1-May-96,0.000196443,0.000626748,0.015580737,0.007874016,0.024295432
2-May-96,0.000197233,-0.017110208,-0.030683403,-0.005208333,-0.030360531
3-May-96,0.000197628,-0.00272001,-0.005755396,-0.006108202,0.002935421
6-May-96,0.000197233,-0.001277995,0.00723589,-0.009657594,-0.006829268
7-May-96,0.000198024,-0.003979339,0.012931034,-0.011524823,0.013752456
8-May-96,0.000197233,0.010199605,0.009929078,0.008071749,-0.006782946
9-May-96,0.000197233,0.00103913,-0.007022472,0.013345196,0.003902439
10-May-96,0.000197233,0.010303049,0.012729844,0.009657594,-0.013605442
13-May-96,0.000198419,0.014445859,0.032122905,0.009565217,0.009852217
14-May-96,0.000198024,0.006182824,0.00270636,0.005167959,0.017560976
15-May-96,0.000197628,-0.000270433,-0.010796221,-0.001713796,-0.002876318
16-May-96,0.000197628,-0.000856602,-0.004092769,0.013733906,0.013461538
17-May-96,0.000198024,0.006106641,-0.001369863,0.017781541,0.013282732
20-May-96,0.000198024,0.00633867,-0.002743484,0.038269551,-0.006554307
21-May-96,0.000199209,-0.000579366,-0.013755158,-0.013621795,-0.009425071
22-May-96,0.000199209,0.008413104,0.015341702,0.019496344,0.006660324
23-May-96,0.000199209,-0.003567112,0.013736264,-0.002390438,0.002835539
24-May-96,0.000198814,0.003713018,0,0.00399361,-0.023562677
28-May-96,0.000199209,-0.009255575,-0.010840108,-0.026252983,0.017374517
29-May-96,0.000198814,-0.00639662,0,-0.005718954,-0.006641366
30-May-96,0.000199209,0.005644304,0.009589041,0.011503698,0
31-May-96,0.000199209,-0.003841,0.004070556,-0.005686434,0
3-Jun-96,0.000200791,-0.00215208,-0.004054054,0.001633987,-0.003820439
4-Jun-96,0.000200791,0.00730889,-0.004070556,0.01223491,0.007670182
5-Jun-96,0.000200791,0.008742714,0.025885559,0.005640612,-0.010466223
6-Jun-96,0.000200395,-0.007974176,-0.009296149,0.022435897,-0.027884615
7-Jun-96,0.000202372,0.000416029,0.012064343,-0.004702194,-0.006923838
10-Jun-96,0.000203162,-0.00170798,-0.005298013,0.001574803,0.003984064
11-Jun-96,0.000202767,-0.001770412,0.013315579,-0.01572327,-0.007936508
12-Jun-96,0.000202372,-0.002876433,0.023653088,0.007188498,0.004
13-Jun-96,0.000201186,-0.00167404,-0.003851091,0.00555115,-0.010956175
14-Jun-96,0.000200395,-0.003099174,-0.012886598,0,-0.007049345
17-Jun-96,0.000199605,-0.001036269,0.01305483,0.006309148,0
18-Jun-96,0.000200395,-0.004660533,-0.018041237,-0.007836991,0
19-Jun-96,0.000201186,-0.000151044,-0.005249344,0,0.014198783
20-Jun-96,0.000202372,0.000211493,0,0,-0.007
21-Jun-96,0.000202372,0.007159039,0.018469657,0.016587678,-0.018126888
24-Jun-96,0.000202372,0.003014216,0.001295337,0.003885004,-0.018461538
25-Jun-96,0.000201186,-0.000553188,-0.016817594,0.004643963,-0.018808777
26-Jun-96,0.000201581,-0.006118358,-0.011842105,-0.010015408,-0.029818956
27-Jun-96,0.000199605,0.006261383,-0.005326232,0.007003891,0.019758507
28-Jun-96,0.000198814,0.003111211,0.001338688,-0.008500773,0
1-Jul-96,0.000200395,0.00782846,0.018716578,0.010911925,0.018299247
2-Jul-96,0.000204743,-0.003358584,-0.005249344,0.00308404,0.015856237
3-Jul-96,0.000201976,-0.001796292,-0.003957784,-0.003074558,-0.048907388
5-Jul-96,0.000203557,-0.022248662,-0.02384106,-0.018504241,-0.015317287
8-Jul-96,0.000203953,-0.007453152,0.017639077,-0.020424195,-0.016666667
9-Jul-96,0.000205138,0.003386766,-0.002666667,0.008821171,-0.003389831
10-Jul-96,0.000203557,0.002000764,-0.005347594,0.009538951,0.023809524
11-Jul-96,0.000201976,-0.015836966,-0.041666667,-0.018110236,-0.011074197
12-Jul-96,0.000203162,0.000805365,-0.018232819,0.001603849,-0.012318029
15-Jul-96,0.000203557,-0.025364057,-0.015714286,-0.03122498,0.012471655
16-Jul-96,0.000201976,-0.002270562,0.043541364,-0.005785124,-0.020156775
17-Jul-96,0.000202372,0.009071089,0.015299026,0.023275145,0.057142857
18-Jul-96,0.000201976,0.014966802,0.023287671,0.012997563,-0.004324324
19-Jul-96,0.000203162,-0.007505128,0.009370817,-0.02085004,0.004343105
22-Jul-96,0.000203557,-0.007765409,-0.01061008,-0.014742015,-0.007567568
23-Jul-96,0.000203953,-0.01088723,-0.063002681,-0.019118869,0
24-Jul-96,0.000203953,-0.00035095,0.022889843,0.006779661,-0.004357298
25-Jul-96,0.000203557,0.007212958,0.032167832,0.009259259,0.007658643
26-Jul-96,0.000203557,0.007494019,0.005420054,0.009174312,0
29-Jul-96,0.000205929,-0.007847146,-0.018867925,-0.016528926,-0.019543974
30-Jul-96,0.000205138,0.006894803,0.01510989,0.000840336,0.028792913
31-Jul-96,0.000204743,0.007382804,-0.0067659,0.026868178,0.011840689
1-Aug-96,0.000201581,0.015735604,0.023160763,0.013900245,0.042553191
2-Aug-96,2.00E-04,0.019184025,0.023968043,0.033064516,0.003061224
5-Aug-96,0.000199209,-0.003411372,-0.014304291,-0.00312256,-0.007121058
6-Aug-96,2.00E-04,0.003256441,0.019788918,0.007047768,-0.004098361
7-Aug-96,0.000199209,0.002687279,0.005174644,-0.008553655,-0.00308642
8-Aug-96,0.000198024,-0.002363888,0.003861004,-0.010196078,0.007223942
9-Aug-96,0.000198024,-0.000739522,-0.005128205,-0.013470681,0.004098361
12-Aug-96,0.000198024,0.005542969,0.005154639,0.015261044,0.014285714
13-Aug-96,0.000198814,-0.008366253,-0.014102564,0,-0.036217304
14-Aug-96,0.000198419,0.002802181,0.011703511,0.004746835,0.011482255
15-Aug-96,0.000199605,0.000347406,0.001285347,-0.007874016,0
16-Aug-96,0.000199209,0.004424111,-0.006418485,0.001587302,-0.004127967
19-Aug-96,0.000199209,0.0020595,-0.006459948,0.001584786,0
20-Aug-96,0.000198814,-0.001335174,0,0,0.011398964
21-Aug-96,0.000197628,-0.000931364,0,-0.011867089,-0.004098361
22-Aug-96,0.000197233,0.008435202,0.013003901,0.007205765,0.015432099
23-Aug-96,0.000198024,-0.005442238,-0.014120668,0.013513514,-0.007092199
26-Aug-96,2.00E-04,-0.004722426,-0.00390625,-0.001568627,0.003061224
27-Aug-96,2.00E-04,0.003795867,0.015686275,0.010212097,0.004069176
28-Aug-96,2.00E-04,-0.002385954,0.007722008,-0.00155521,-0.007092199
29-Aug-96,0.000201581,-0.011146042,-0.012771392,-0.018691589,-0.01122449
30-Aug-96,0.000203162,-0.008229389,-0.012936611,-0.019047619,0.003095975
3-Sep-96,0.000204743,0.004187181,0.007863696,0.012135922,-0.007201646
4-Sep-96,0.000204743,0.00135936,0,0.001598721,-0.003108808
5-Sep-96,0.000205929,-0.009411083,-0.015604681,-0.011971269,-0.015592516
6-Sep-96,0.000205138,0.009608278,0.007926024,0.017770598,-0.023231257
9-Sep-96,0.000202767,0.012323084,0.01965924,0.01031746,0
10-Sep-96,0.000203557,7.53E-05,-0.003856041,0.004713276,-0.007567568
11-Sep-96,0.000203953,0.005227399,0.00516129,0,-0.007625272
12-Sep-96,0.000203162,0.005799664,0.028241335,0.011727912,0.012074643
13-Sep-96,2.00E-04,0.013990911,0.018726592,0.015455951,0.007592191
16-Sep-96,0.000199209,0.005054809,0.003676471,0,0
